training_base,testing_base,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,overall_accuracy,corruption_type
10,9,0.9979591836734694,0.9982378854625552,0.9815891472868216,0.9871287128712872,0.9918533604887984,0.9820627802690582,0.9812108559498957,0.9824902723735408,0.9897330595482546,0.971258671952428,0.9865,False
7,9,0.9959183673469388,0.9982378854625552,0.9874031007751938,0.9821782178217822,0.989816700610998,0.98542600896861,0.9697286012526096,0.9892996108949416,0.9856262833675564,0.9603567888999008,0.9846,False
3,9,0.9928571428571428,0.9938325991189428,0.9893410852713178,0.992079207920792,0.9867617107942972,0.9697309417040358,0.9822546972860126,0.9844357976653696,0.9753593429158112,0.979187314172448,0.9849,False
7,10,0.996938775510204,0.99647577092511,0.9467054263565892,0.8762376237623762,0.9429735234215886,0.9103139013452914,0.8924843423799582,0.9212062256809338,0.9065708418891172,0.4975222993062438,0.8895,glass_blur
6,9,0.9948979591836736,0.99647577092511,0.9903100775193798,0.9930693069306932,0.9837067209775968,0.9786995515695068,0.9812108559498957,0.9747081712062255,0.971252566735113,0.9643211100099108,0.9831,False
99,9,0.9959183673469388,0.9894273127753304,0.9786821705426356,0.998019801980198,0.984725050916497,0.9338565022421524,0.9780793319415448,0.9912451361867703,0.9722792607802876,0.979187314172448,0.9808,False
4,9,0.996938775510204,0.9929515418502204,0.9854651162790696,0.9851485148514852,0.994908350305499,0.9899103139013452,0.9613778705636744,0.9678988326848248,0.9815195071868584,0.9643211100099108,0.9821,False
2,9,0.9836734693877552,0.9911894273127754,0.9903100775193798,0.9801980198019802,0.989816700610998,0.9798206278026906,0.977035490605428,0.9776264591439688,0.9794661190965092,0.981169474727453,0.9832,False
999,9,0.9959183673469388,0.9973568281938326,0.994186046511628,0.9930693069306932,0.994908350305499,0.9865470852017936,0.9853862212943632,0.9912451361867703,0.9876796714579056,0.983151635282458,0.9911,False
8,10,0.9948979591836736,0.9955947136563876,0.9844961240310076,0.9930693069306932,0.9918533604887984,0.9831838565022422,0.9864300626304802,0.990272373540856,0.9866529774127312,0.975222993062438,0.9883,False
9,10,0.9948979591836736,0.9973568281938326,0.994186046511628,0.9762376237623762,0.9918533604887984,0.9876681614349776,0.9916492693110648,0.9815175097276264,0.984599589322382,0.975222993062438,0.9876,False
5,10,0.9887755102040816,0.9876651982378856,0.9912790697674418,0.995049504950495,0.9908350305498982,0.9865470852017936,0.988517745302714,0.9815175097276264,0.9753593429158112,0.9881070366699702,0.9874,False
3,10,0.9887755102040816,0.9894273127753304,0.9408914728682172,0.9534653465346534,0.970468431771894,0.7365470852017937,0.9342379958246346,0.9552529182879378,0.9486652977412732,0.8235877106045589,0.9268,glass_blur
10,10,0.9989795918367348,0.9982378854625552,0.9815891472868216,0.9871287128712872,0.9928716904276986,0.9820627802690582,0.9812108559498957,0.9824902723735408,0.9907597535934292,0.9742319127849356,0.9871,False
7,10,0.9959183673469388,0.9982378854625552,0.9874031007751938,0.9821782178217822,0.989816700610998,0.984304932735426,0.9697286012526096,0.990272373540856,0.9856262833675564,0.958374628344896,0.9844,False
3,10,0.9928571428571428,0.9929515418502204,0.9893410852713178,0.992079207920792,0.9867617107942972,0.9697309417040358,0.9822546972860126,0.9844357976653696,0.9753593429158112,0.9801783944499504,0.9849,False
6,10,0.9959183673469388,0.99647577092511,0.9893410852713178,0.9930693069306932,0.9826883910386964,0.9798206278026906,0.9812108559498957,0.9747081712062255,0.9722792607802876,0.9653121902874132,0.9833,False
99,10,0.9959183673469388,0.9894273127753304,0.9786821705426356,0.998019801980198,0.984725050916497,0.9360986547085202,0.9791231732776616,0.990272373540856,0.973305954825462,0.9801783944499504,0.9812,False
4,10,0.996938775510204,0.9920704845814978,0.9854651162790696,0.9851485148514852,0.994908350305499,0.9899103139013452,0.9624217118997912,0.9669260700389104,0.9804928131416838,0.9643211100099108,0.9819,False
2,10,0.9836734693877552,0.9903083700440528,0.9903100775193798,0.9801980198019802,0.989816700610998,0.9786995515695068,0.977035490605428,0.97568093385214,0.9794661190965092,0.9801783944499504,0.9827,False
999,10,0.9959183673469388,0.9973568281938326,0.99515503875969,0.9930693069306932,0.994908350305499,0.9865470852017936,0.9864300626304802,0.9912451361867703,0.9897330595482546,0.9821605550049554,0.9914,False
6,10,0.9857142857142858,0.9242290748898678,0.9680232558139537,0.9801980198019802,0.929735234215886,0.8946188340807175,0.92901878914405,0.8589494163424124,0.9537987679671458,0.7789890981169475,0.9203,glass_blur
8,10,0.9948979591836736,0.9955947136563876,0.9844961240310076,0.9930693069306932,0.9918533604887984,0.9831838565022422,0.9864300626304802,0.990272373540856,0.9866529774127312,0.975222993062438,0.9883,identity
99,10,0.986734693877551,0.9779735682819384,0.9583333333333334,0.9772277227722772,0.9470468431771896,0.8329596412556054,0.9572025052192068,0.9202334630350194,0.9681724845995892,0.8909811694747275,0.9431,glass_blur
9,10,0.9948979591836736,0.9973568281938326,0.994186046511628,0.9762376237623762,0.9918533604887984,0.9876681614349776,0.9916492693110648,0.9815175097276264,0.984599589322382,0.975222993062438,0.9876,identity
4,10,0.9979591836734694,0.9744493392070483,0.9428294573643412,0.9346534653465348,0.9714867617107944,0.9484304932735426,0.8893528183716075,0.8959143968871596,0.9332648870636552,0.711595639246779,0.9201,glass_blur
5,10,0.9887755102040816,0.9876651982378856,0.9912790697674418,0.995049504950495,0.9908350305498982,0.9865470852017936,0.988517745302714,0.9815175097276264,0.9753593429158112,0.9881070366699702,0.9874,identity
2,10,0.9908163265306122,0.9427312775330396,0.9554263565891472,0.9207920792079208,0.9389002036659878,0.8553811659192825,0.9237995824634656,0.892023346303502,0.9630390143737166,0.9098116947472744,0.93,glass_blur
999,10,0.9938775510204082,0.988546255506608,0.9728682170542636,0.9772277227722772,0.980651731160896,0.9327354260089686,0.964509394572025,0.9552529182879378,0.9743326488706364,0.8523290386521308,0.9597,glass_blur
10,10,0.9989795918367348,0.9982378854625552,0.9815891472868216,0.9871287128712872,0.9928716904276986,0.9820627802690582,0.9812108559498957,0.9824902723735408,0.9907597535934292,0.9742319127849356,0.9871,identity
8,10,0.9693877551020408,0.973568281938326,0.939922480620155,0.984158415841584,0.9215885947046843,0.968609865470852,0.9509394572025052,0.9523346303501944,0.9250513347022588,0.8840436075322101,0.9471,motion_blur
7,10,0.9959183673469388,0.9982378854625552,0.9874031007751938,0.9821782178217822,0.989816700610998,0.984304932735426,0.9697286012526096,0.990272373540856,0.9856262833675564,0.958374628344896,0.9844,identity
9,10,0.9479591836734694,0.9797356828193832,0.9718992248062016,0.8663366336633663,0.979633401221996,0.9742152466367712,0.9352818371607516,0.9610894941634242,0.9394250513347022,0.9286422200198216,0.9486,motion_blur
3,10,0.9928571428571428,0.9929515418502204,0.9893410852713178,0.992079207920792,0.9867617107942972,0.9697309417040358,0.9822546972860126,0.9844357976653696,0.9753593429158112,0.9801783944499504,0.9849,identity
5,10,0.8816326530612245,0.8370044052863436,0.9689922480620154,0.9752475247524752,0.9582484725050916,0.9798206278026906,0.9248434237995824,0.9377431906614786,0.8593429158110883,0.9187314172447968,0.9228,motion_blur
6,10,0.9959183673469388,0.99647577092511,0.9893410852713178,0.9930693069306932,0.9826883910386964,0.9798206278026906,0.9812108559498957,0.9747081712062255,0.9722792607802876,0.9653121902874132,0.9833,identity
10,10,0.9663265306122448,0.9920704845814978,0.9670542635658916,0.9584158415841584,0.9348268839103868,0.9316143497757848,0.9123173277661796,0.95136186770428,0.8429158110882957,0.8929633300297324,0.9362,motion_blur
99,10,0.9959183673469388,0.9894273127753304,0.9786821705426356,0.998019801980198,0.984725050916497,0.9360986547085202,0.9791231732776616,0.990272373540856,0.973305954825462,0.9801783944499504,0.9812,identity
7,10,0.9806122448979592,0.9920704845814978,0.9728682170542636,0.9326732673267328,0.95010183299389,0.976457399103139,0.9091858037578288,0.9552529182879378,0.919917864476386,0.844400396432111,0.9438,motion_blur
4,10,0.996938775510204,0.9920704845814978,0.9854651162790696,0.9851485148514852,0.994908350305499,0.9899103139013452,0.9624217118997912,0.9669260700389104,0.9804928131416838,0.9643211100099108,0.9819,identity
3,10,0.9479591836734694,0.9806167400881056,0.9563953488372092,0.9722772277227724,0.940936863543788,0.9439461883408072,0.9384133611691023,0.9299610894941636,0.931211498973306,0.8800792864222002,0.9427,motion_blur
2,10,0.9836734693877552,0.9903083700440528,0.9903100775193798,0.9801980198019802,0.989816700610998,0.9786995515695068,0.977035490605428,0.97568093385214,0.9794661190965092,0.9801783944499504,0.9827,identity
999,10,0.9959183673469388,0.9973568281938326,0.99515503875969,0.9930693069306932,0.994908350305499,0.9865470852017936,0.9864300626304802,0.9912451361867703,0.9897330595482546,0.9821605550049554,0.9914,identity
6,10,0.9857142857142858,0.9903083700440528,0.9709302325581396,0.9673267326732672,0.9276985743380856,0.9618834080717488,0.9279749478079332,0.9426070038910506,0.919917864476386,0.8860257680872151,0.9486,motion_blur
8,10,0.9816326530612244,0.9568281938325992,0.9835271317829456,0.9930693069306932,0.959266802443992,0.9663677130044844,0.9686847599164928,0.9601167315175098,0.9722792607802876,0.9633300297324084,0.9704,shot_noise
99,10,0.9193877551020408,0.9533039647577092,0.9418604651162792,0.9801980198019802,0.9307535641547862,0.9327354260089686,0.94258872651357,0.9669260700389104,0.908624229979466,0.9464816650148662,0.9428,motion_blur
9,10,0.9877551020408164,0.9629955947136564,0.9893410852713178,0.9643564356435644,0.9775967413441956,0.9910313901345292,0.963465553235908,0.9795719844357976,0.969199178644764,0.950445986124876,0.9733,shot_noise
4,10,0.9459183673469388,0.892511013215859,0.9098837209302324,0.9584158415841584,0.9134419551934828,0.9742152466367712,0.8736951983298539,0.9416342412451362,0.9250513347022588,0.8889990089197225,0.9216,motion_blur
5,10,0.9816326530612244,0.9647577092511012,0.9864341085271318,0.988118811881188,0.9837067209775968,0.9775784753363228,0.9780793319415448,0.9717898832684824,0.9671457905544149,0.9682854311199208,0.9766,shot_noise
2,10,0.9571428571428572,0.962114537444934,0.9699612403100776,0.9237623762376238,0.8044806517311609,0.967488789237668,0.92901878914405,0.9591439688715954,0.8049281314168378,0.9266600594648168,0.9212,motion_blur
999,10,0.9836734693877552,0.9859030837004406,0.9786821705426356,0.9772277227722772,0.9623217922606924,0.9775784753363228,0.9509394572025052,0.9747081712062255,0.9404517453798767,0.9345887016848364,0.9669,motion_blur
10,10,0.9959183673469388,0.9762114537444934,0.9670542635658916,0.9811881188118812,0.9857433808553973,0.968609865470852,0.963465553235908,0.97568093385214,0.9804928131416838,0.9484638255698712,0.9743,shot_noise
8,10,0.9887755102040816,0.9973568281938326,0.9341085271317828,0.9693069306930692,0.9735234215885948,0.9663677130044844,0.975991649269311,0.9552529182879378,0.9168377823408624,0.9385530227948464,0.9619,shear
7,10,0.9948979591836736,0.9894273127753304,0.9844961240310076,0.9782178217821782,0.9775967413441956,0.9742152466367712,0.9436325678496869,0.9776264591439688,0.9774127310061602,0.9018830525272548,0.9702,shot_noise
9,10,0.9846938775510204,0.99647577092511,0.9738372093023256,0.9366336633663368,0.9918533604887984,0.9742152466367712,0.9686847599164928,0.9542801556420234,0.9219712525667352,0.937561942517344,0.9643,shear
3,10,0.9938775510204082,0.986784140969163,0.9874031007751938,0.988118811881188,0.984725050916497,0.967488789237668,0.9780793319415448,0.97568093385214,0.9804928131416838,0.9613478691774032,0.9806,shot_noise
5,10,0.9693877551020408,0.9876651982378856,0.9680232558139537,0.986138613861386,0.9826883910386964,0.9607623318385652,0.964509394572025,0.9416342412451362,0.9301848049281314,0.9603567888999008,0.9655,shear
6,10,0.9938775510204082,0.93568281938326,0.9786821705426356,0.988118811881188,0.9613034623217924,0.9742152466367712,0.9551148225469728,0.9007782101167316,0.9650924024640656,0.9276511397423192,0.9574,shot_noise
10,10,0.9928571428571428,0.9947136563876652,0.938953488372093,0.9693069306930692,0.9877800407331976,0.9517937219730942,0.9561586638830898,0.946498054474708,0.9404517453798767,0.9345887016848364,0.9617,shear
99,10,0.9908163265306122,0.9656387665198238,0.9718992248062016,0.997029702970297,0.9663951120162932,0.9047085201793722,0.965553235908142,0.9776264591439688,0.9435318275154004,0.9623389494549058,0.9653,shot_noise
7,10,0.9938775510204082,0.9973568281938326,0.9786821705426356,0.9237623762376238,0.9775967413441956,0.9730941704035876,0.9154488517745304,0.9503891050583656,0.908624229979466,0.8989098116947473,0.9523,shear
4,10,0.9938775510204082,0.9859030837004406,0.9748062015503876,0.9871287128712872,0.9837067209775968,0.9887892376681614,0.9269311064718164,0.9552529182879378,0.9815195071868584,0.9494549058473736,0.9728,shot_noise
3,10,0.9816326530612244,0.99647577092511,0.9670542635658916,0.9693069306930692,0.9765784114052952,0.9551569506726456,0.9613778705636744,0.9484435797665368,0.9240246406570842,0.9474727452923688,0.9633,shear
2,10,0.9836734693877552,0.9823788546255506,0.9864341085271318,0.9693069306930692,0.9735234215885948,0.9652466367713004,0.9728601252609604,0.9630350194552528,0.9763860369609856,0.9801783944499504,0.9755,shot_noise
999,10,0.996938775510204,0.9814977973568282,0.992248062015504,0.992079207920792,0.9857433808553973,0.9798206278026906,0.974947807933194,0.9824902723735408,0.9866529774127312,0.9742319127849356,0.9847,shot_noise
6,10,0.9673469387755104,0.9832599118942732,0.9641472868217056,0.9762376237623762,0.9653767820773932,0.9473094170403588,0.9394572025052192,0.926070038910506,0.931211498973306,0.933597621407334,0.9539,shear
8,10,0.9581632653061224,0.8942731277533039,0.9457364341085271,0.9752475247524752,0.940936863543788,0.9394618834080718,0.9582463465553236,0.9309338521400778,0.9681724845995892,0.88800792864222,0.9391,impulse_noise
99,10,0.9836734693877552,0.9929515418502204,0.9234496124031008,0.9821782178217822,0.9755600814663952,0.8856502242152466,0.9697286012526096,0.9610894941634242,0.9127310061601642,0.9415262636273538,0.954,shear
9,10,0.9816326530612244,0.8933920704845815,0.9709302325581396,0.9455445544554456,0.9857433808553973,0.976457399103139,0.9551148225469728,0.9445525291828794,0.9753593429158112,0.8107036669970268,0.9426,impulse_noise
4,10,0.9918367346938776,0.9955947136563876,0.9331395348837208,0.9643564356435644,0.9837067209775968,0.9663677130044844,0.9164926931106472,0.8861867704280155,0.9537987679671458,0.9187314172447968,0.9512,shear
5,10,0.929591836734694,0.7524229074889868,0.9728682170542636,0.9851485148514852,0.9663951120162932,0.9630044843049328,0.9446764091858038,0.9503891050583656,0.9455852156057496,0.912784935579782,0.9296,impulse_noise
2,10,0.9816326530612244,0.9929515418502204,0.9563953488372092,0.9455445544554456,0.9684317718940936,0.9327354260089686,0.9551148225469728,0.901750972762646,0.9404517453798767,0.9603567888999008,0.9541,shear
999,10,0.9938775510204082,0.9991189427312775,0.9777131782945736,0.984158415841584,0.9918533604887984,0.9786995515695068,0.9707724425887264,0.9678988326848248,0.9527720739219712,0.9613478691774032,0.9781,shear
10,10,0.9846938775510204,0.9074889867841408,0.9408914728682172,0.9623762376237625,0.9765784114052952,0.937219730941704,0.9331941544885176,0.9426070038910506,0.9681724845995892,0.8473736372646185,0.9394,impulse_noise
8,10,0.9510204081632652,0.9929515418502204,0.7887596899224806,0.9792079207920792,0.9236252545824848,0.9775784753363228,0.9373695198329852,0.8900778210116731,0.87782340862423,0.9633300297324084,0.9281,scale
7,10,0.9887755102040816,0.9145374449339208,0.9757751937984496,0.9584158415841584,0.9490835030549898,0.9439461883408072,0.8893528183716075,0.9377431906614786,0.9455852156057496,0.7324083250743311,0.9232,impulse_noise
9,10,0.923469387755102,0.9929515418502204,0.8827519379844961,0.9782178217821782,0.9429735234215886,0.9697309417040358,0.9279749478079332,0.9095330739299612,0.9055441478439424,0.9603567888999008,0.9397,scale
3,10,0.9857142857142858,0.9682819383259912,0.9651162790697676,0.9772277227722772,0.9857433808553973,0.9495515695067264,0.9624217118997912,0.9640077821011672,0.9722792607802876,0.9018830525272548,0.9633,impulse_noise
5,10,0.7326530612244898,0.9911894273127754,0.8934108527131783,0.9792079207920792,0.9684317718940936,0.9630044843049328,0.8475991649269311,0.8404669260700389,0.7392197125256673,0.9732408325074332,0.8942,scale
6,10,0.9816326530612244,0.7938325991189428,0.9544573643410852,0.9831683168316832,0.884928716904277,0.9562780269058296,0.9102296450939458,0.7626459143968871,0.944558521560575,0.8434093161546086,0.899,impulse_noise
10,10,0.9448979591836736,0.9955947136563876,0.9098837209302324,0.9574257425742574,0.9531568228105908,0.929372197309417,0.9018789144050104,0.8326848249027238,0.6837782340862423,0.9623389494549058,0.9084,scale
99,10,0.9857142857142858,0.962114537444934,0.9612403100775194,0.99009900990099,0.9633401221995926,0.8553811659192825,0.9436325678496869,0.9571984435797666,0.9486652977412732,0.8860257680872151,0.9465,impulse_noise
7,10,0.9459183673469388,0.99647577092511,0.9137596899224806,0.9683168316831684,0.9480651731160896,0.9114349775784754,0.8559498956158664,0.7568093385214008,0.8809034907597536,0.9117938553022796,0.9099,scale
4,10,0.996938775510204,0.958590308370044,0.9321705426356588,0.9712871287128712,0.9816700610997964,0.967488789237668,0.9029227557411272,0.9182879377431906,0.9599589322381932,0.8067393458870169,0.9393,impulse_noise
3,10,0.9255102040816326,0.9929515418502204,0.8914728682170543,0.9475247524752476,0.9419551934826884,0.9405829596412556,0.8966597077244259,0.938715953307393,0.8542094455852156,0.9682854311199208,0.9308,scale
2,10,0.9673469387755104,0.8819383259911894,0.9631782945736436,0.9554455445544554,0.9633401221995926,0.9349775784753364,0.9436325678496869,0.926070038910506,0.9435318275154004,0.8979187314172448,0.9369,impulse_noise
999,10,0.9908163265306122,0.962114537444934,0.9835271317829456,0.9831683168316832,0.9877800407331976,0.976457399103139,0.9613778705636744,0.9630350194552528,0.9825462012320328,0.912784935579782,0.9701,impulse_noise
6,10,0.973469387755102,0.986784140969163,0.9331395348837208,0.9742574257425742,0.9389002036659878,0.8778026905829597,0.8361169102296451,0.9182879377431906,0.5503080082135524,0.9187314172447968,0.8934,scale
8,10,0.9744897959183674,0.9568281938325992,0.9467054263565892,0.9762376237623762,0.9623217922606924,0.905829596412556,0.9624217118997912,0.8949416342412452,0.971252566735113,0.7601585728444004,0.9312,glass_blur
99,10,0.8673469387755102,0.9744493392070483,0.8343023255813954,0.9930693069306932,0.8380855397148677,0.5885650224215246,0.8997912317327766,0.8949416342412452,0.7607802874743327,0.9663032705649156,0.8666,scale
9,10,0.9836734693877552,0.9383259911894272,0.938953488372093,0.810891089108911,0.984725050916497,0.9338565022421524,0.9561586638830898,0.9046692607003892,0.9558521560574949,0.5064420218037661,0.8905,glass_blur
4,10,0.9122448979591836,0.988546255506608,0.9079457364341084,0.915841584158416,0.9439918533604889,0.9932735426008968,0.7192066805845512,0.892023346303502,0.7874743326488707,0.9028741328047571,0.8975,scale
5,10,0.9724489795918368,0.9277533039647576,0.9718992248062016,0.9821782178217822,0.9908350305498982,0.929372197309417,0.9739039665970772,0.9328793774319066,0.9455852156057496,0.7859266600594648,0.9409,glass_blur
2,10,0.8561224489795919,0.985022026431718,0.9689922480620154,0.8693069306930693,0.9694501018329938,0.9495515695067264,0.8006263048016702,0.9348249027237354,0.7741273100616016,0.9742319127849356,0.9099,scale
999,10,0.9520408163265306,0.9947136563876652,0.9525193798449612,0.9891089108910892,0.9582484725050916,0.968609865470852,0.919624217118998,0.9474708171206224,0.8850102669404517,0.979187314172448,0.9554,scale
10,10,0.9846938775510204,0.9814977973568282,0.9515503875968992,0.9455445544554456,0.9653767820773932,0.9147982062780268,0.954070981210856,0.9270428015564204,0.9661190965092402,0.7443012884043607,0.9339,glass_blur
8,10,0.9948979591836736,0.9726872246696036,0.8662790697674418,0.9534653465346534,0.8441955193482689,0.952914798206278,0.9279749478079332,0.7908560311284046,0.9106776180698152,0.8889990089197225,0.9101,rotate
7,10,0.996938775510204,0.99647577092511,0.9467054263565892,0.8762376237623762,0.9429735234215886,0.9103139013452914,0.8924843423799582,0.9212062256809338,0.9065708418891172,0.4975222993062438,0.8895,glass_blur
9,10,0.9887755102040816,0.9066079295154184,0.9156976744186046,0.901980198019802,0.9368635437881874,0.9506726457399104,0.9467640918580376,0.8453307392996109,0.8798767967145791,0.9226957383548068,0.9186,rotate
3,10,0.9887755102040816,0.9894273127753304,0.9408914728682172,0.9534653465346534,0.970468431771894,0.7365470852017937,0.9342379958246346,0.9552529182879378,0.9486652977412732,0.8235877106045589,0.9268,glass_blur
5,10,0.9806122448979592,0.8748898678414097,0.9060077519379846,0.9732673267326732,0.835030549898167,0.9562780269058296,0.8987473903966597,0.8482490272373541,0.8716632443531828,0.9207135777998018,0.9056,rotate
6,10,0.9857142857142858,0.9242290748898678,0.9680232558139537,0.9801980198019802,0.929735234215886,0.8946188340807175,0.92901878914405,0.8589494163424124,0.9537987679671458,0.7789890981169475,0.9203,glass_blur
10,10,0.9908163265306122,0.9832599118942732,0.8546511627906976,0.9762376237623762,0.8757637474541752,0.9047085201793722,0.9102296450939458,0.8346303501945526,0.86652977412731,0.9147670961347868,0.9119,rotate
99,10,0.986734693877551,0.9779735682819384,0.9583333333333334,0.9772277227722772,0.9470468431771896,0.8329596412556054,0.9572025052192068,0.9202334630350194,0.9681724845995892,0.8909811694747275,0.9431,glass_blur
7,10,0.9928571428571428,0.9691629955947136,0.9166666666666666,0.9366336633663368,0.8818737270875764,0.9192825112107624,0.8590814196242171,0.8424124513618677,0.8480492813141683,0.8493557978196233,0.9023,rotate
4,10,0.9979591836734694,0.9744493392070483,0.9428294573643412,0.9346534653465348,0.9714867617107944,0.9484304932735426,0.8893528183716075,0.8959143968871596,0.9332648870636552,0.711595639246779,0.9201,glass_blur
3,10,0.9897959183673468,0.958590308370044,0.9273255813953488,0.9653465346534652,0.8513238289205702,0.8800448430493274,0.8778705636743215,0.882295719844358,0.8850102669404517,0.9246778989098116,0.9154,rotate
2,10,0.9908163265306122,0.9427312775330396,0.9554263565891472,0.9207920792079208,0.9389002036659878,0.8553811659192825,0.9237995824634656,0.892023346303502,0.9630390143737166,0.9098116947472744,0.93,glass_blur
999,10,0.9938775510204082,0.988546255506608,0.9728682170542636,0.9772277227722772,0.980651731160896,0.9327354260089686,0.964509394572025,0.9552529182879378,0.9743326488706364,0.8523290386521308,0.9597,glass_blur
6,10,0.9918367346938776,0.8907488986784141,0.8953488372093024,0.9594059405940594,0.8553971486761711,0.9047085201793722,0.941544885177453,0.7558365758754864,0.8531827515400411,0.8989098116947473,0.894,rotate
8,10,0.9693877551020408,0.973568281938326,0.939922480620155,0.984158415841584,0.9215885947046843,0.968609865470852,0.9509394572025052,0.9523346303501944,0.9250513347022588,0.8840436075322101,0.9471,motion_blur
99,10,0.9948979591836736,0.9295154185022028,0.8401162790697675,0.9772277227722772,0.8594704684317719,0.8419282511210763,0.9102296450939458,0.8784046692607004,0.8726899383983573,0.8860257680872151,0.8998,rotate
9,10,0.9479591836734694,0.9797356828193832,0.9718992248062016,0.8663366336633663,0.979633401221996,0.9742152466367712,0.9352818371607516,0.9610894941634242,0.9394250513347022,0.9286422200198216,0.9486,motion_blur
4,10,0.9938775510204082,0.962114537444934,0.8701550387596899,0.9405940594059404,0.8676171079429735,0.9506726457399104,0.7985386221294363,0.7655642023346303,0.8459958932238193,0.867195242814668,0.8865,rotate
5,10,0.8816326530612245,0.8370044052863436,0.9689922480620154,0.9752475247524752,0.9582484725050916,0.9798206278026906,0.9248434237995824,0.9377431906614786,0.8593429158110883,0.9187314172447968,0.9228,motion_blur
2,10,0.9846938775510204,0.9409691629955949,0.9186046511627908,0.9089108910891088,0.7892057026476579,0.9080717488789236,0.8956158663883089,0.7645914396887159,0.8963039014373717,0.9385530227948464,0.8948,rotate
999,10,0.996938775510204,0.9674008810572688,0.9292635658914729,0.9702970297029704,0.9012219959266804,0.954035874439462,0.9269311064718164,0.853112840466926,0.9065708418891172,0.9236868186323092,0.933,rotate
10,10,0.9663265306122448,0.9920704845814978,0.9670542635658916,0.9584158415841584,0.9348268839103868,0.9316143497757848,0.9123173277661796,0.95136186770428,0.8429158110882957,0.8929633300297324,0.9362,motion_blur
8,10,0.9938775510204082,0.9920704845814978,0.9457364341085271,0.9564356435643564,0.9887983706720976,0.8822869955156951,0.9832985386221296,0.919260700389105,0.9835728952772074,0.929633300297324,0.9583,brightness
7,10,0.9806122448979592,0.9920704845814978,0.9728682170542636,0.9326732673267328,0.95010183299389,0.976457399103139,0.9091858037578288,0.9552529182879378,0.919917864476386,0.844400396432111,0.9438,motion_blur
9,10,0.9897959183673468,0.9365638766519824,0.5455426356589147,0.3465346534653465,0.9969450101832994,0.7713004484304933,0.8997912317327766,0.882295719844358,0.9938398357289528,0.8939544103072349,0.8252,brightness
3,10,0.9479591836734694,0.9806167400881056,0.9563953488372092,0.9722772277227724,0.940936863543788,0.9439461883408072,0.9384133611691023,0.9299610894941636,0.931211498973306,0.8800792864222002,0.9427,motion_blur
5,10,0.9846938775510204,0.917180616740088,0.9718992248062016,0.9930693069306932,0.9775967413441956,0.9495515695067264,0.9624217118997912,0.8745136186770428,0.9383983572895276,0.9177403369672944,0.948,brightness
6,10,0.9857142857142858,0.9903083700440528,0.9709302325581396,0.9673267326732672,0.9276985743380856,0.9618834080717488,0.9279749478079332,0.9426070038910506,0.919917864476386,0.8860257680872151,0.9486,motion_blur
10,10,0.9989795918367348,0.9929515418502204,0.9321705426356588,0.9762376237623762,0.9908350305498982,0.9562780269058296,0.9665970772442588,0.9737354085603112,0.9897330595482546,0.8860257680872151,0.9665,brightness
99,10,0.9193877551020408,0.9533039647577092,0.9418604651162792,0.9801980198019802,0.9307535641547862,0.9327354260089686,0.94258872651357,0.9669260700389104,0.908624229979466,0.9464816650148662,0.9428,motion_blur
7,10,0.9979591836734694,1.0,0.751937984496124,0.7831683168316832,0.8879837067209776,0.7869955156950673,0.6064718162839249,0.6828793774319066,0.8829568788501027,0.489593657086224,0.7891,brightness
4,10,0.9459183673469388,0.892511013215859,0.9098837209302324,0.9584158415841584,0.9134419551934828,0.9742152466367712,0.8736951983298539,0.9416342412451362,0.9250513347022588,0.8889990089197225,0.9216,motion_blur
3,10,0.9928571428571428,0.9947136563876652,0.3275193798449612,0.495049504950495,0.9633401221995926,0.2903587443946188,0.9457202505219208,0.9523346303501944,0.7002053388090349,0.6273538156590683,0.7345,brightness
2,10,0.9571428571428572,0.962114537444934,0.9699612403100776,0.9237623762376238,0.8044806517311609,0.967488789237668,0.92901878914405,0.9591439688715954,0.8049281314168378,0.9266600594648168,0.9212,motion_blur
999,10,0.9836734693877552,0.9859030837004406,0.9786821705426356,0.9772277227722772,0.9623217922606924,0.9775784753363228,0.9509394572025052,0.9747081712062255,0.9404517453798767,0.9345887016848364,0.9669,motion_blur
6,10,0.9948979591836736,0.9973568281938326,0.9234496124031008,0.9148514851485148,0.9735234215885948,0.9091928251121076,0.9519832985386222,0.9036964980544748,0.8829568788501027,0.8701684836471755,0.933,brightness
8,10,0.9887755102040816,0.9973568281938326,0.9341085271317828,0.9693069306930692,0.9735234215885948,0.9663677130044844,0.975991649269311,0.9552529182879378,0.9168377823408624,0.9385530227948464,0.9619,shear
99,10,0.9928571428571428,1.0,0.935077519379845,0.9603960396039604,0.9857433808553973,0.8587443946188341,0.8830897703549061,0.9523346303501944,0.9548254620123204,0.817641228939544,0.9357,brightness
9,10,0.9846938775510204,0.99647577092511,0.9738372093023256,0.9366336633663368,0.9918533604887984,0.9742152466367712,0.9686847599164928,0.9542801556420234,0.9219712525667352,0.937561942517344,0.9643,shear
4,10,1.0,0.9744493392070483,0.5988372093023255,0.3702970297029703,0.980651731160896,0.6681614349775785,0.8663883089770354,0.8394941634241245,0.8860369609856262,0.4816650148662041,0.7679,brightness
